week,index_level,max_52,ML,CCt
638,4737.09,4844.27,0.977874891366501,0
639,4570.02,4844.27,0.9433867228705254,0
640,4587.4,4844.27,0.9469744667411187,0
641,4681.14,4844.27,0.9663251635437331,0
642,4791.68,4844.27,0.9891438751349533,0
643,4718.49,4844.27,0.97403530356483,0
644,4695.33,4844.27,0.9692543974633948,0
645,4885.72,4844.27,1.0085565007730783,0
646,4856.85,4885.72,0.9940909425836929,0
647,4943.29,4885.72,1.011783319551673,0
648,4980.77,4943.29,1.0075819949871443,0
649,5065.92,4980.77,1.0170957502554825,0
650,4889.63,5065.92,0.9652007927484051,0
651,4999.97,5065.92,0.9869816341355568,0
652,5042.01,5065.92,0.9952802255069169,0
653,5211.29,5065.92,1.0286956762049144,0
654,5495.43,5211.29,1.0545239278566345,0
655,5458.08,5495.43,0.9932034435885817,0
656,5569.78,5495.43,1.0135294235391952,0
657,5351.96,5569.78,0.9608925307642313,0
658,5483.41,5569.78,0.9844931038568848,0
659,5807.72,5569.78,1.0427198201724306,0
660,5778.84,5807.72,0.9950273084790588,0
661,5336.76,5807.72,0.9189079363330188,0
662,5262.8,5807.72,0.9061731626180325,0
663,5146.38,5807.72,0.8861274303857624,0
664,5007.09,5807.72,0.8621438361353508,0
665,5037.99,5807.72,0.8674643405673826,0
666,5161.56,5807.72,0.8887411927572266,0
667,5035.34,5807.72,0.8670080513523379,0
668,4966.18,5807.72,0.8550997637627158,0
669,5135.45,5807.72,0.8842454526044643,0
670,5123.49,5807.72,0.8821861246754319,0
671,4996.05,5807.72,0.8602429180470132,0
672,5110.59,5807.72,0.8799649432135158,0
673,5134.15,5807.72,0.8840216126121782,0
674,5321.09,5807.72,0.9162098035029237,0
675,5282.28,5807.72,0.9095273188101354,0
676,5224.7,5807.72,0.8996129289979544,0
677,5102.47,5807.72,0.8785668041847747,0
678,5239.97,5807.72,0.9022421879842693,0
679,5081.12,5807.72,0.8748906627729987,0
680,5069.44,5807.72,0.8728795465346124,0
681,5094.77,5807.72,0.8772409826920031,0
682,5089.23,5807.72,0.8762870799556451,0
683,4811.17,5807.72,0.8284094274517366,0
684,4921.56,5807.72,0.8474168864890181,0
685,4945.98,5807.72,0.8516216346518082,0
686,4769.27,5807.72,0.8211948923157453,0
687,4827.04,5807.72,0.831141997203722,0
688,4843.06,5807.72,0.8339003946471248,0
689,5013.52,5807.72,0.86325098317412,0
690,4855.94,5807.72,0.836118132416852,0
691,4849.43,5807.72,0.8349972106093269,0
692,4866.38,5807.72,0.837915739739519,0
693,4929.94,5807.72,0.8488597935162162,0
694,4932.11,5807.72,0.8492334341187247,0
695,4959.73,5807.72,0.8539891730317576,0
696,4908.77,5807.72,0.8452146453341415,0
697,4842.35,5807.72,0.8337781435744148,0
698,4888.37,5807.72,0.8417020793013437,0
699,4890.06,5807.72,0.8419930712913157,0
700,4860.13,5807.72,0.8368395859304512,0
701,4901.02,5807.72,0.8438802146108972,0
702,5055.12,5807.72,0.8704138629272761,0
703,4954.76,5807.72,0.8531334155227869,0
704,4921.34,5807.72,0.8473790058749389,0
705,4940.37,5807.72,0.8506556789927888,0
706,4822.37,5807.72,0.8303378950775864,0
707,4726.73,5807.72,0.8138701590297052,0
708,4779.31,5807.72,0.822923625794632,0
709,4563.77,5807.72,0.7858109550735918,0
710,4601.4,5807.72,0.7922902619272278,0
711,4651.24,5807.72,0.8008719428622592,0
712,4573.42,5778.84,0.791407964228115,0
713,4496.43,5336.76,0.8425392935039238,0
714,4306.52,5321.09,0.8093304191434463,0
715,4265.9,5321.09,0.8016966448603575,0
716,4174.57,5321.09,0.7845328682657124,0
717,4276.16,5321.09,0.8036248212302366,0
718,4230.77,5321.09,0.7950946140734324,0
719,4188.75,5321.09,0.787197735802251,0
720,4013.25,5321.09,0.7542157715806348,1
721,4016.24,5321.09,0.7547776865266327,0
722,3908.82,5321.09,0.7345900933831226,1
723,3988.6,5321.09,0.7495832620760032,0
724,4077.6,5321.09,0.7663091584618941,0
725,4001.3,5321.09,0.7519699911108438,0
726,4089.57,5321.09,0.7685586975600864,0
727,4238.99,5282.28,0.8024924843060194,0
728,4309.04,5239.97,0.822340585919385,0
729,4394.77,5239.97,0.8387013666108776,0
730,4466.72,5239.97,0.8524323612539767,0
731,4428.78,5094.77,0.8692796730765078,0
732,4248.53,5094.77,0.8339002545747893,0
733,4238.23,5094.77,0.8318785735175482,0
734,4170.1,5089.23,0.8193970404167233,0
735,4156.91,5055.12,0.8223167798192723,0
736,4191.15,5055.12,0.8290901106205193,0
737,4151.07,5055.12,0.821161515453639,0
738,4107.55,5055.12,0.8125524220987831,0
739,4023.61,5055.12,0.7959474750352119,0
740,4093.79,5055.12,0.80983042934688,0
741,3932.68,5055.12,0.7779597714792131,0
742,3856.02,5055.12,0.7627949484878698,0
743,3804.89,5055.12,0.752680450711358,0
744,3842.47,5055.12,0.7601144977765117,0
745,3742.89,5055.12,0.7404156577885391,0
746,3541.33,5055.12,0.7005432116349365,1
747,3767.17,5055.12,0.7452187089525076,0
748,3788.44,5055.12,0.7494263242019972,0
749,3801.57,5055.12,0.7520236908322652,0
750,3775.78,5055.12,0.746921932614854,0
751,3870.95,5055.12,0.7657483897513807,0
752,3998.24,5055.12,0.7909288008988906,0
753,3954.23,5055.12,0.7822227761160961,0
754,3828.22,5055.12,0.7572955735966703,0
755,3871.63,4954.76,0.7813960716563466,0
